sub	sess	t	loc	co1	co2	or	resp	rt
2	1	1	2	1.0000	1.0000	1	1	0.651
2	1	2	1	1.0000	1.0000	1	1	0.818
2	1	3	1	1.0000	1.0000	0	1	0.708
2	1	4	2	1.0000	1.0000	1	0	1.505
2	1	5	2	1.0000	1.0000	0	1	0.680
